SL_NO,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,PROXIMITY,LIGHT,TIME,CONTEXT
12203,1.1450269,5.218761,12.252327,0.2255631,0.14140968,-0.18135592,-2.8875,21.993752,-40.2,5.0,14771.007,12:20:15.048440,OUTDOOR
12204,0.86251116,4.768651,9.399037,0.2255631,-0.20159535,0.18668209,-3.5812502,21.993752,-40.2,5.0,14771.007,12:20:15.099597,OUTDOOR
12205,0.97025025,2.6222494,10.266336,0.2255631,-0.20159535,0.18668209,-3.5812502,22.331251,-39.65625,5.0,14771.007,12:20:15.252105,OUTDOOR
12206,0.55126494,1.9895816,9.782109,0.21344607,0.031024912,0.16151595,-3.5812502,22.331251,-39.65625,5.0,14771.007,12:20:15.288636,OUTDOOR
12207,0.24480712,2.8377275,4.526837,0.21344607,0.031024912,0.16151595,-4.21875,22.087502,-39.487503,5.0,14771.007,12:20:15.354199,OUTDOOR
12208,0.5919664,3.5805287,6.129156,0.21344607,0.031024912,0.16151595,-4.21875,22.087502,-39.487503,5.0,14771.007,12:20:15.455286,OUTDOOR
12209,0.97982705,4.435259,8.366538,0.35445628,0.0838871,0.08029194,-4.78125,21.6,-39.600002,5.0,14771.007,12:20:15.556751,OUTDOOR
12210,1.0372878,5.6161985,10.579977,0.35445628,0.0838871,0.08029194,-4.78125,21.6,-39.600002,5.0,17134.332,12:20:15.658140,OUTDOOR
12211,2.019509,4.035427,9.2625675,0.067509145,-0.17256775,0.114645705,-4.78125,21.6,-39.600002,5.0,17134.332,12:20:15.763084,OUTDOOR
12212,-0.92655605,2.3828292,10.82658,0.067509145,-0.17256775,0.114645705,-5.3250003,21.112501,-39.73125,5.0,18860.977,12:20:15.764196,OUTDOOR
12213,1.0468647,2.5671828,6.3422403,0.067509145,-0.17256775,0.114645705,-5.3250003,21.112501,-39.73125,5.0,18860.977,12:20:15.863777,OUTDOOR
12214,0.31423897,4.519056,7.0371575,-0.63820773,-0.0,-0.33594787,-5.86875,21.056252,-39.80625,5.0,18860.977,12:20:15.966274,OUTDOOR
12215,1.276708,5.216367,7.3579803,-0.63820773,-0.0,-0.33594787,-5.86875,21.056252,-39.80625,5.0,15551.389,12:20:16.067553,OUTDOOR
12216,1.5502456,5.111022,12.05301,-0.24993029,-0.11850718,-0.07483262,-5.86875,21.056252,-39.80625,5.0,15551.389,12:20:16.170834,OUTDOOR
12217,0.56323594,5.288193,10.448297,-0.24993029,-0.11850718,-0.07483262,-6.3,21.46875,-39.6375,5.0,15551.389,12:20:16.171641,OUTDOOR
12218,-0.6679823,1.9871874,10.9343195,-0.24993029,-0.11850718,-0.07483262,-6.3,21.46875,-39.6375,5.0,13425.489,12:20:16.274025,OUTDOOR
12219,1.01574,2.2361844,6.589442,0.24327259,0.052729033,-0.06005251,-6.7312503,21.65625,-39.61875,5.0,13425.489,12:20:16.376050,OUTDOOR
12220,0.09816227,2.5600002,6.3087215,0.24327259,0.052729033,-0.06005251,-6.7312503,21.65625,-39.61875,5.0,13425.489,12:20:16.476996,OUTDOOR
12221,0.53450555,3.8486793,5.9041014,0.38441595,0.050998032,0.10918639,-5.1937504,21.65625,-39.61875,5.0,13425.489,12:20:16.580345,OUTDOOR
12222,0.3286042,4.586692,8.423999,0.38441595,0.050998032,0.10918639,-5.1937504,23.625,-32.325,5.0,15595.123,12:20:16.682303,OUTDOOR
12223,0.7787141,4.3275194,11.219828,0.07989248,-0.09214266,0.10918639,-5.1937504,23.625,-32.325,5.0,15595.123,12:20:16.683071,OUTDOOR
12224,2.2948422,3.9444473,11.96203,0.07989248,-0.09214266,-0.030092834,-5.5125003,23.19375,-32.90625,5.0,17875.973,12:20:16.785003,OUTDOOR
12225,1.1593921,3.882198,7.04434,0.07989248,-0.09214266,-0.030092834,-5.5125003,23.19375,-32.90625,5.0,32988.75,12:20:16.887446,OUTDOOR
12226,0.1316811,2.7802668,8.723274,-0.08122402,-0.07177007,-0.12063764,-6.1125,23.19375,-32.90625,5.0,32988.75,12:20:16.988580,OUTDOOR
12227,0.52732295,4.4520183,7.8589673,-0.08122402,-0.07177007,-0.12063764,-6.1125,22.931252,-33.2625,5.0,32988.75,12:20:17.094337,OUTDOOR
12228,0.7811083,5.395932,8.354567,-0.30372456,0.06591129,-0.12702903,-6.1125,22.931252,-33.2625,5.0,32988.75,12:20:17.095137,OUTDOOR
12229,1.1402385,5.4964886,10.723629,-0.30372456,0.06591129,-0.12702903,-6.76875,23.306252,-33.3375,5.0,15358.011,12:20:17.297570,OUTDOOR
12230,-0.2801216,6.054936,12.062587,-0.30372456,0.06591129,-0.12702903,-6.76875,23.306252,-33.3375,5.0,15358.011,12:20:17.298777,OUTDOOR
12231,0.6278794,3.268684,13.299191,0.055392116,-0.07629731,-0.025698747,-7.4625,23.306252,-33.3375,5.0,15358.011,12:20:17.300476,OUTDOOR
12232,0.6877344,2.7754784,6.157887,0.055392116,-0.07629731,-0.025698747,-7.4625,23.643751,-33.525,5.0,15358.011,12:20:17.504444,OUTDOOR
12233,1.6795325,2.6821043,6.977302,0.29320538,-0.012383334,-0.074965775,-7.4625,23.643751,-33.525,5.0,15358.011,12:20:17.506261,OUTDOOR
12234,0.40761283,4.8404775,6.136339,0.29320538,-0.012383334,-0.074965775,-7.9875,23.268751,-33.956253,5.0,15358.011,12:20:17.621121,OUTDOOR
12235,0.8936358,4.1695023,9.236232,0.29320538,-0.012383334,-0.074965775,-7.9875,23.268751,-33.956253,5.0,15358.011,12:20:17.707402,OUTDOOR
12236,1.0420763,4.4879313,10.4171715,0.21211453,-0.11571094,-0.08748226,-8.587501,22.237501,-33.956253,5.0,30577.314,12:20:17.710507,OUTDOOR
12237,3.4398694,4.71119,11.066599,0.21211453,-0.11571094,-0.08748226,-8.587501,22.237501,-34.7625,5.0,46302.086,12:20:17.911541,OUTDOOR
12238,0.57520694,2.9861681,11.736976,-0.35166004,-0.058587816,-0.24726722,-8.587501,22.237501,-34.7625,5.0,46302.086,12:20:17.912350,OUTDOOR
12239,1.3323733,3.6332011,6.3350577,-0.35166004,-0.058587816,-0.24726722,-9.31875,21.50625,-35.362503,5.0,61419.86,12:20:18.116549,OUTDOOR
12240,0.2160767,3.9851487,6.4978633,-0.28761292,-0.037815772,-0.36084768,-9.31875,21.50625,-35.362503,5.0,61419.86,12:20:18.117439,OUTDOOR
12241,0.41000703,5.0104656,7.8158712,-0.28761292,-0.037815772,-0.36084768,-10.368751,21.1875,-35.4375,5.0,61419.86,12:20:18.219050,OUTDOOR
12242,0.1921347,5.036802,12.539632,-0.28761292,-0.037815772,-0.36084768,-10.368751,21.1875,-35.4375,5.0,61419.86,12:20:18.229755,OUTDOOR
12243,0.05746084,4.684854,12.539632,-0.07403369,-0.123833336,-0.15725502,-10.368751,21.1875,-35.4375,5.0,61419.86,12:20:18.321616,OUTDOOR
12244,1.3054385,2.2888567,8.459911,-0.07403369,-0.123833336,-0.15725502,-11.512501,21.09375,-35.30625,5.0,61419.86,12:20:18.526369,OUTDOOR
12245,0.82899237,2.6270378,9.4972,0.2649767,-0.047802333,0.40092707,-11.512501,21.09375,-35.30625,5.0,61419.86,12:20:18.527571,OUTDOOR
12246,0.29029694,3.0986955,7.554305,0.2649767,-0.047802333,0.40092707,-12.337501,20.962502,-35.25,5.0,61419.86,12:20:18.641170,OUTDOOR
12247,0.110133275,4.248511,6.977302,0.17802706,0.20532367,0.21823962,-12.337501,20.962502,-35.25,5.0,61419.86,12:20:18.642868,OUTDOOR
12248,1.2072762,4.1623197,7.8876977,0.17802706,0.20532367,0.21823962,-12.337501,20.962502,-35.25,5.0,61419.86,12:20:18.691271,OUTDOOR
12249,1.4161704,4.9506106,10.295067,0.17802706,0.20532367,0.21823962,-13.200001,20.550001,-35.100002,5.0,61419.86,12:20:18.865613,OUTDOOR
12250,1.4161704,4.859631,10.728417,-0.16071703,-0.20092958,0.21823962,-13.200001,20.550001,-35.100002,5.0,61419.86,12:20:18.866995,OUTDOOR
12251,1.7633295,2.7275944,13.399749,-0.16071703,-0.20092958,-0.0011983871,-13.81875,19.96875,-34.987503,5.0,61419.86,12:20:19.141353,OUTDOOR
12252,2.4390929,2.183512,10.54167,-0.2533923,0.070438534,-0.33195323,-13.81875,19.96875,-34.987503,5.0,61419.86,12:20:19.142573,OUTDOOR
12253,-0.30885202,2.6485856,5.875371,-0.2533923,0.070438534,-0.33195323,-14.56875,19.9125,-34.987503,5.0,61419.86,12:20:19.143844,OUTDOOR
12254,0.021547815,4.253299,7.937976,-0.2533923,0.070438534,-0.33195323,-14.56875,19.9125,-34.612503,5.0,61419.86,12:20:19.244916,OUTDOOR
12255,0.7140707,4.152743,9.401431,-0.09733567,0.18242116,-0.093341045,-14.56875,19.9125,-34.612503,5.0,61419.86,12:20:19.345027,OUTDOOR
12256,1.0324994,5.233126,10.16578,-0.09733567,0.18242116,-0.093341045,-15.056251,20.118752,-34.068752,5.0,45936.89,12:20:19.447620,OUTDOOR
12257,0.55126494,5.7125654,11.100118,-0.09733567,0.18242116,-0.093341045,-15.056251,20.118752,-34.068752,5.0,45936.89,12:20:19.448346,OUTDOOR
12258,1.1043255,3.091513,13.337499,0.123833336,-0.014380646,-0.20705467,-15.50625,20.118752,-34.068752,5.0,29840.67,12:20:19.539976,OUTDOOR
12259,1.377863,2.7491422,6.9988503,0.123833336,-0.014380646,-0.20705467,-15.50625,20.19375,-33.7125,5.0,13697.592,12:20:19.653918,OUTDOOR
12260,0.04309563,2.641403,6.244078,0.116909325,-0.103061296,-0.45538712,-15.50625,20.19375,-33.7125,5.0,13697.592,12:20:19.722202,OUTDOOR
12261,-0.038307227,4.253299,8.031349,0.116909325,-0.103061296,-0.45538712,-16.03125,19.725,-33.54375,5.0,15476.099,12:20:19.856197,OUTDOOR
12262,0.093373865,4.1862617,8.546103,0.116909325,-0.103061296,-0.45538712,-16.03125,19.725,-33.54375,5.0,15476.099,12:20:19.856998,OUTDOOR
12263,0.088585466,4.780622,9.420585,-0.009720251,-0.27230018,-0.5901391,-16.03125,19.725,-33.54375,5.0,31619.178,12:20:19.960456,OUTDOOR
12264,0.7835025,3.774459,10.647015,-0.009720251,-0.27230018,-0.5901391,-16.81875,18.7875,-33.2625,5.0,47535.137,12:20:20.063041,OUTDOOR
12265,2.724003,4.497508,9.602545,0.0548595,-0.36644015,-0.32889068,-16.81875,18.7875,-33.2625,5.0,47535.137,12:20:20.164176,OUTDOOR
12266,-0.36870706,2.9670146,8.802881,0.0548595,-0.36644015,-0.32889068,-18.375,17.775002,-32.53125,5.0,61419.86,12:20:20.267031,OUTDOOR
12267,-0.22984336,2.9311013,7.6189485,0.0548595,-0.36644015,-0.32889068,-18.375,17.775002,-32.53125,5.0,61419.86,12:20:20.268367,OUTDOOR
12268,0.35254622,3.690662,7.1951747,-0.49440128,-0.14314069,-0.7475273,-20.456251,17.775002,-32.53125,5.0,61419.86,12:20:20.369710,OUTDOOR
12269,0.28072014,5.017648,11.341932,-0.49440128,-0.14314069,-0.7475273,-20.456251,16.59375,-31.500002,5.0,61419.86,12:20:20.471919,OUTDOOR
12270,-0.50038815,5.273828,11.923723,-0.12063764,-0.11011846,-0.49333605,-23.175001,16.59375,-31.500002,5.0,61419.86,12:20:20.499365,OUTDOOR
12271,-1.3557167,2.6749218,12.374432,-0.12063764,-0.11011846,-0.49333605,-23.175001,15.187501,-30.73125,5.0,50627.92,12:20:20.677268,OUTDOOR
12272,0.3645172,2.6749218,12.374432,-0.12063764,-0.11011846,-0.49333605,-23.175001,15.187501,-30.73125,5.0,50627.92,12:20:20.679134,OUTDOOR
12273,0.86011696,3.1322143,7.563882,0.51370865,0.011318101,0.08282187,-25.35,15.187501,-30.73125,5.0,50627.92,12:20:20.779956,OUTDOOR
12274,0.095768064,3.3931823,7.2670007,0.51370865,0.011318101,0.08282187,-25.35,13.425,-29.831251,5.0,18503.277,12:20:20.881224,OUTDOOR
12275,0.2184709,4.095282,5.717354,0.46404213,0.06497922,-0.09653674,-25.35,13.425,-29.831251,5.0,18503.277,12:20:20.897609,OUTDOOR
12276,-0.3854665,3.9875429,7.5734587,0.46404213,0.06497922,-0.09653674,-27.656252,12.056251,-28.5375,5.0,13038.111,12:20:21.086259,OUTDOOR
12277,0.110133275,4.5621514,10.670957,-0.00838871,0.06497922,-0.09653674,-27.656252,12.056251,-28.5375,5.0,13038.111,12:20:21.087093,OUTDOOR
12278,1.0301052,5.168483,10.388441,-0.00838871,-0.3991961,-0.13248836,-29.906252,10.06875,-27.468752,5.0,13038.111,12:20:21.188255,OUTDOOR
12279,1.0899603,3.9348705,7.868544,-0.00838871,-0.3991961,-0.13248836,-29.906252,10.06875,-27.468752,5.0,11696.031,12:20:21.291138,OUTDOOR
12280,0.57281274,3.0412347,6.8528037,-0.42755792,-0.011983871,-0.37869033,-29.906252,10.06875,-27.468752,5.0,11696.031,12:20:21.297912,OUTDOOR
12281,-0.33039984,3.6379895,6.553529,-0.42755792,-0.011983871,-0.37869033,-31.7625,8.56875,-26.306252,5.0,10059.3545,12:20:21.495547,OUTDOOR
12282,0.40761283,5.0104656,8.455123,-0.2307561,-0.011983871,-0.37869033,-31.7625,8.56875,-26.306252,5.0,10059.3545,12:20:21.496821,OUTDOOR
12283,-0.6512229,5.6066217,10.714052,-0.2307561,-0.21344607,-0.35112745,-33.1875,7.425,-25.0125,5.0,10059.3545,12:20:21.508110,OUTDOOR
12284,0.7954735,5.2020016,8.713697,-0.2307561,-0.21344607,-0.35112745,-33.1875,7.425,-25.0125,5.0,8833.488,12:20:21.663595,OUTDOOR
12285,-3.144784,1.9800048,9.794081,-0.11331416,0.4705667,-0.30079517,-33.825,7.425,-25.0125,5.0,8833.488,12:20:21.702909,OUTDOOR
12286,-0.48841715,2.3301568,9.238626,-0.11331416,0.4705667,-0.30079517,-33.825,6.2625003,-24.337502,5.0,8833.488,12:20:21.905305,OUTDOOR
12287,-0.95588505,2.3301568,7.451354,0.39147314,-0.21238084,0.15911919,-33.825,6.2625003,-24.337502,5.0,8833.488,12:20:21.906440,OUTDOOR
12288,-0.32561144,4.4639893,5.8825536,0.39147314,-0.21238084,0.15911919,-34.0125,5.0625,-23.925001,5.0,8833.488,12:20:22.020957,OUTDOOR
12289,-1.1617863,4.71119,8.994417,0.39147314,-0.21238084,0.15911919,-34.0125,5.0625,-23.925001,5.0,8833.488,12:20:22.101263,OUTDOOR
12290,-0.30406362,4.8069587,9.097368,0.61890036,0.039147314,0.12409965,-33.46875,5.0625,-23.925001,5.0,8833.488,12:20:22.102895,OUTDOOR
12291,-0.7541735,3.163339,11.3802395,0.61890036,0.039147314,0.12409965,-33.46875,3.525,-22.425001,5.0,8833.488,12:20:22.314647,OUTDOOR
12292,-1.4443022,3.41473,9.585785,-0.28894445,0.07416685,0.12409965,-33.46875,3.525,-22.425001,5.0,7883.1597,12:20:22.315398,OUTDOOR
12293,-0.31364042,3.728969,6.0525417,-0.28894445,0.07416685,-0.28255305,-33.16875,2.3812501,-22.125,5.0,7883.1597,12:20:22.417398,OUTDOOR
12294,-0.5746084,4.2556934,7.667431,-0.28894445,0.07416685,-0.28255305,-33.16875,2.3812501,-22.125,5.0,7883.1597,12:20:22.428420,OUTDOOR
12295,-1.18094,4.955399,7.319673,-0.5367443,-0.13887976,-0.40305755,-32.850002,2.3812501,-22.125,5.0,7883.1597,12:20:22.519675,OUTDOOR
12296,0.20649989,5.273828,9.825205,-0.5367443,-0.13887976,-0.40305755,-32.850002,1.44375,-21.7875,5.0,7883.1597,12:20:22.724987,OUTDOOR
12297,-1.654992,5.2020016,11.691485,0.05579158,-0.315309,-0.097868286,-32.850002,1.44375,-21.7875,5.0,7883.1597,12:20:22.726181,OUTDOOR
12298,-0.1340753,3.5757403,6.256049,0.05579158,-0.315309,-0.097868286,-32.53125,0.52500004,-21.31875,5.0,7883.1597,12:20:22.929686,OUTDOOR
12299,0.0047884034,3.5757403,6.5367694,0.31158066,-0.057522584,0.074965775,-32.53125,0.52500004,-21.31875,5.0,7883.1597,12:20:22.930591,OUTDOOR
12300,-0.2825158,2.3349452,8.182184,0.31158066,-0.057522584,0.074965775,-32.287502,-0.58125,-20.831251,5.0,7883.1597,12:20:22.931397,OUTDOOR
12301,-1.6238673,4.547786,4.4262805,0.31158066,-0.057522584,0.074965775,-32.287502,-0.58125,-20.831251,5.0,7883.1597,12:20:23.032837,OUTDOOR
12302,1.7561469,3.4099417,7.413047,-0.14327385,-0.1387466,-0.0612509,-32.175003,-0.58125,-20.831251,5.0,7883.1597,12:20:23.138103,OUTDOOR
12303,1.2814964,2.7754784,13.056779,-0.14327385,-0.1387466,-0.0612509,-32.175003,-1.66875,-20.41875,5.0,7883.1597,12:20:23.339987,OUTDOOR
12304,0.57041854,1.6352397,14.623784,-0.6540531,-0.4270253,-0.29733318,-32.175003,-1.66875,-20.41875,5.0,7883.1597,12:20:23.340953,OUTDOOR
12305,1.4209588,3.0005333,10.247183,-0.6540531,-0.4270253,-0.29733318,-32.362503,-2.5687501,-19.48125,5.0,7883.1597,12:20:23.440984,OUTDOOR
12306,0.3812766,2.3493104,7.6841903,-0.6540531,-0.4270253,-0.29733318,-32.362503,-2.5687501,-19.48125,5.0,7883.1597,12:20:23.441986,OUTDOOR
12307,1.0013748,3.6954503,5.9160724,0.17642923,-0.47935486,-0.31424373,-32.775,-2.5687501,-19.48125,5.0,7883.1597,12:20:23.542267,OUTDOOR
12308,-0.32800564,4.771045,6.737882,0.17642923,-0.47935486,-0.31424373,-32.775,-3.5812502,-17.831251,5.0,7883.1597,12:20:23.646108,OUTDOOR
12309,0.7380127,5.024831,15.076288,-0.2958685,0.015179571,0.0077229394,-32.775,-3.5812502,-17.831251,5.0,7883.1597,12:20:23.660375,OUTDOOR
12310,1.4975731,2.5192988,12.388797,-0.2958685,0.015179571,0.0077229394,-33.24375,-4.3875003,-16.275002,5.0,7883.1597,12:20:23.857342,OUTDOOR
12311,1.4975731,2.5192988,8.653842,0.2679061,-0.09360735,0.12449911,-33.24375,-4.3875003,-16.275002,5.0,7883.1597,12:20:23.858079,OUTDOOR
12312,0.44831428,2.1284454,8.213309,0.2679061,-0.09360735,0.12449911,-33.91875,-4.8562503,-14.512501,5.0,7883.1597,12:20:23.953440,OUTDOOR
12313,0.87208796,2.9933507,6.567894,0.2679061,-0.09360735,0.12449911,-33.91875,-4.8562503,-14.512501,5.0,7883.1597,12:20:24.056105,OUTDOOR
12314,1.2934675,3.4967315,6.7881603,0.58321506,-0.06657706,0.17469822,-33.91875,-4.8562503,-14.512501,5.0,8675.725,12:20:24.157619,OUTDOOR
12315,2.160767,4.3299136,10.5440645,0.58321506,-0.06657706,0.17469822,-34.59375,-5.4375,-12.731251,5.0,8675.725,12:20:24.162607,OUTDOOR
12316,1.4688427,5.125387,9.578603,0.051530648,-0.06657706,0.17469822,-34.59375,-5.4375,-12.731251,5.0,8675.725,12:20:24.260339,OUTDOOR
12317,2.184709,3.6523547,11.377845,0.051530648,-0.20612259,0.01904104,-35.025,-5.9625,-10.931251,5.0,8675.725,12:20:24.465090,OUTDOOR
12318,1.3994108,2.6629508,5.705383,0.051530648,-0.20612259,0.01904104,-35.025,-5.9625,-10.931251,5.0,8675.725,12:20:24.466400,OUTDOOR
12319,0.57999533,3.256713,5.973533,-0.49799645,0.08375394,-0.2922733,-35.025,-5.9625,-10.931251,5.0,8675.725,12:20:24.567646,OUTDOOR
12320,1.4161704,4.52145,8.000225,-0.49799645,0.08375394,-0.2922733,-35.362503,-6.5625005,-9.375,5.0,8675.725,12:20:24.669847,OUTDOOR
12321,1.5502456,5.2594624,10.874464,-0.25272653,0.08375394,-0.2922733,-35.362503,-6.5625005,-9.375,5.0,8675.725,12:20:24.670672,OUTDOOR
12322,1.3347675,5.053561,13.318345,-0.25272653,-0.26484355,-0.06537867,-35.5125,-7.05,-7.9500003,5.0,9575.756,12:20:24.797914,OUTDOOR
12323,1.0085574,2.6342204,10.498574,-0.25272653,-0.26484355,-0.06537867,-35.5125,-7.05,-7.9500003,5.0,9575.756,12:20:24.874244,OUTDOOR
12324,1.0301052,3.165733,7.61416,0.26351202,0.26284626,0.109719,-35.5125,-7.05,-7.9500003,5.0,9575.756,12:20:24.976906,OUTDOOR
12325,0.97025025,3.0029275,6.5607114,0.26351202,0.26284626,0.109719,-35.662502,-7.5375004,-6.8437505,5.0,9575.756,12:20:25.079904,OUTDOOR
12326,0.86490536,3.0292637,6.534375,0.32822493,0.0029293909,0.09813459,-35.662502,-7.5375004,-6.8437505,5.0,9575.756,12:20:25.080899,OUTDOOR
12327,1.827973,4.2173862,6.3709707,0.32822493,0.0029293909,0.09813459,-35.53125,-7.6875005,-6.3562503,5.0,9575.756,12:20:25.182972,OUTDOOR
12328,2.4797945,4.0402155,10.429143,0.32822493,0.0029293909,0.09813459,-35.53125,-7.6875005,-6.3562503,5.0,10668.853,12:20:25.284765,OUTDOOR
12329,3.940856,4.6178164,9.986216,0.17962492,-0.15232833,0.06151721,-35.53125,-7.6875005,-6.3562503,5.0,10668.853,12:20:25.386216,OUTDOOR
12330,1.3180081,3.208829,9.597756,0.17962492,-0.15232833,0.06151721,-35.325,-7.89375,-5.7562504,5.0,27424.55,12:20:25.489443,OUTDOOR
12331,3.0065188,3.0244753,6.6588736,-0.4792217,0.021171506,-0.06324821,-35.325,-7.89375,-5.7562504,5.0,27424.55,12:20:25.490659,OUTDOOR
12332,0.42676646,2.9502552,7.8158712,-0.4792217,0.021171506,-0.06324821,-35.23125,-8.043751,-5.025,5.0,44242.105,12:20:25.591433,OUTDOOR
12333,1.039682,3.927688,6.227319,-0.4792217,0.021171506,-0.06324821,-35.23125,-8.043751,-5.025,5.0,57766.316,12:20:25.694697,OUTDOOR
12334,1.7082629,5.4581814,8.1319065,-0.03328853,0.17230144,-0.11677617,-35.23125,-8.043751,-5.025,5.0,57766.316,12:20:25.709487,OUTDOOR
12335,0.9463082,5.479729,13.0519905,-0.03328853,0.17230144,-0.11677617,-34.893753,-8.325001,-4.8,5.0,57766.316,12:20:25.797195,OUTDOOR
12336,0.5943606,4.092888,12.654553,-0.25219393,0.13661614,-0.008122402,-34.893753,-8.325001,-4.8,5.0,57766.316,12:20:25.899449,OUTDOOR
12337,1.2479776,2.9526494,5.801151,-0.25219393,0.13661614,-0.008122402,-34.55625,-8.56875,-5.025,5.0,57766.316,12:20:26.039402,OUTDOOR
12338,1.2479776,3.007716,6.38773,0.38787797,-0.046737097,0.23048979,-34.55625,-8.56875,-5.025,5.0,57766.316,12:20:26.045357,OUTDOOR
12339,-0.011971008,2.818574,7.377134,0.38787797,-0.046737097,0.23048979,-34.443752,-8.4375,-5.11875,5.0,57766.316,12:20:26.107763,OUTDOOR
12340,1.039682,3.867833,7.1353197,0.38787797,-0.046737097,0.23048979,-34.443752,-8.4375,-5.11875,5.0,57766.316,12:20:26.206195,OUTDOOR
12341,1.5239093,3.9324763,8.49343,0.5065183,0.017842652,0.13328728,-34.443752,-8.4375,-5.11875,5.0,57766.316,12:20:26.309011,OUTDOOR
12342,2.8700492,2.8113914,13.121423,0.5065183,0.017842652,0.13328728,-34.331253,-8.34375,-5.15625,5.0,57766.316,12:20:26.409760,OUTDOOR
12343,2.3355439,2.914342,10.390836,0.5065183,0.017842652,0.13328728,-34.331253,-8.34375,-5.15625,5.0,57766.316,12:20:26.513322,OUTDOOR
12344,0.32621,3.0053217,5.367202,-0.56843495,-0.16591005,-0.026897134,-34.162502,-8.1,-5.11875,5.0,57766.316,12:20:26.717878,OUTDOOR
12345,0.96785605,3.1585505,7.3029137,-0.37389678,-0.1015966,-0.25246024,-34.162502,-8.1,-5.11875,5.0,57766.316,12:20:26.718668,OUTDOOR
12346,1.4927847,3.9564183,7.527969,-0.37389678,-0.1015966,-0.25246024,-33.956253,-8.1,-5.11875,5.0,57766.316,12:20:26.719425,OUTDOOR
12347,1.1426327,5.348048,10.115502,-0.37389678,-0.1015966,-0.25246024,-33.956253,-7.7250004,-5.0625,5.0,57766.316,12:20:26.774243,OUTDOOR
12348,1.7298107,5.3408656,14.031817,0.10386022,-0.10692277,-0.25246024,-33.956253,-7.7250004,-5.0625,5.0,57766.316,12:20:26.922246,OUTDOOR
12349,0.3669114,3.3117795,9.705495,0.10386022,-0.10692277,-0.069772765,-33.84375,-7.51875,-5.2125,5.0,57766.316,12:20:27.127294,OUTDOOR
12350,0.66618663,2.6749218,10.481815,0.4531235,-0.10692277,-0.069772765,-33.84375,-7.51875,-5.2125,5.0,57766.316,12:20:27.128059,OUTDOOR
12351,1.1330559,2.8018146,5.048773,0.4531235,0.24460414,0.29360485,-33.693752,-7.275,-5.2125,5.0,57766.316,12:20:27.128943,OUTDOOR
12352,1.3030443,3.7002387,6.5487404,0.4531235,0.24460414,0.29360485,-33.693752,-7.275,-5.25,5.0,57766.316,12:20:27.230959,OUTDOOR
12353,2.0171149,4.5238442,8.380903,0.57575846,-0.023168819,0.26684088,-33.693752,-7.275,-5.25,5.0,57766.316,12:20:27.332583,OUTDOOR
12354,2.949058,4.107253,7.763199,0.57575846,-0.023168819,0.26684088,-33.675003,-6.8625,-4.9875,5.0,57766.316,12:20:27.447464,OUTDOOR
12355,1.7537527,3.352481,10.740389,0.57575846,-0.023168819,0.26684088,-33.675003,-6.8625,-4.9875,5.0,57766.316,12:20:27.535702,OUTDOOR
12356,1.9357121,3.6260185,8.297106,-0.31131434,0.055924732,0.0644466,-33.768753,-6.3375,-4.6125,5.0,57766.316,12:20:27.641348,OUTDOOR
12357,1.8231846,3.728969,6.4164605,-0.38907635,-0.043008782,0.0644466,-33.768753,-6.3375,-4.6125,5.0,57766.316,12:20:27.646277,OUTDOOR
12358,0.66858083,4.214992,7.185598,-0.38907635,-0.043008782,-0.31371114,-33.6375,-6.3375,-4.6125,5.0,57766.316,12:20:27.742398,OUTDOOR
12359,1.2910733,5.312135,10.036493,-0.38907635,-0.043008782,-0.31371114,-33.6375,-6.0750003,-4.4437504,5.0,57766.316,12:20:27.844342,OUTDOOR
12360,1.0468647,6.1004257,12.910732,-0.14620323,-0.043008782,-0.31371114,-33.6375,-6.0750003,-4.4437504,5.0,57766.316,12:20:27.845064,OUTDOOR
12361,0.54168814,3.3692403,12.656947,-0.14620323,-0.1340862,-0.17403245,-33.393753,-6.0937505,-4.3500004,5.0,57766.316,12:20:28.048754,OUTDOOR
12362,2.2948422,3.3692403,7.667431,-0.14620323,-0.1340862,-0.17403245,-33.393753,-6.0937505,-4.3500004,5.0,57766.316,12:20:28.049492,OUTDOOR
12363,1.2695254,3.12982,6.131551,0.33914357,0.030758604,0.30798548,-33.24375,-6.0937505,-4.3500004,5.0,57766.316,12:20:28.105539,OUTDOOR
12364,0.88166475,3.8367083,4.8261123,0.33914357,0.030758604,0.30798548,-33.24375,-6.20625,-4.2375,5.0,57766.316,12:20:28.356643,OUTDOOR
12365,0.8218097,4.1240125,5.6407394,0.50864875,0.24140844,-0.013981183,-33.24375,-6.20625,-4.2375,5.0,57766.316,12:20:28.357390,OUTDOOR
12366,2.4678235,4.6178164,10.931925,0.50864875,0.24140844,-0.013981183,-33.112503,-6.4500003,-4.3125,5.0,57766.316,12:20:28.459276,OUTDOOR
12367,2.0506337,6.054936,9.976639,-0.21664177,-0.14726846,0.06644391,-33.112503,-6.4500003,-4.3125,5.0,57766.316,12:20:28.460570,OUTDOOR
12368,-0.7422025,3.0651767,13.289615,-0.21664177,-0.14726846,0.06644391,-32.86875,-6.5625005,-4.275,5.0,57766.316,12:20:28.663082,OUTDOOR
